fpr,tpr,threshold
0.1576797385620915,0.13025458851391356,0.9956905301656837
0.1576797385620915,0.13084665482534044,0.9956896173648092
0.15808823529411764,0.13084665482534044,0.9956828239931416
0.15808823529411764,0.13143872113676733,0.995681143771934
0.15870098039215685,0.13143872113676733,0.995678200320374
0.15870098039215685,0.1320307874481942,0.9956768325551796
0.15931372549019607,0.1320307874481942,0.9956720282241918
0.15931372549019607,0.13321492007104796,0.9956709463184144
0.1607434640522876,0.13321492007104796,0.9956578183313288
0.1607434640522876,0.13380698638247485,0.99565526397961
0.16094771241830066,0.13380698638247485,0.9956550871168914
0.16094771241830066,0.1343990526939017,0.9956544794679172
0.16156045751633988,0.1343990526939017,0.995647119674668
0.16156045751633988,0.1349911190053286,0.995645178809096
0.16258169934640523,0.1349911190053286,0.9956365712838744
0.16258169934640523,0.13558318531675548,0.995629119020933
0.1627859477124183,0.13558318531675548,0.995624604479128
0.1627859477124183,0.13676731793960922,0.9956214655183636
0.1636029411764706,0.13676731793960922,0.995615265554123
0.1636029411764706,0.1373593842510361,0.9956148507931448
0.16380718954248366,0.1373593842510361,0.99561248701407
0.16380718954248366,0.137951450562463,0.9956102163366094
0.16401143790849673,0.137951450562463,0.9956096209813444
0.16401143790849673,0.13913558318531677,0.9956084151869584
0.16462418300653595,0.13913558318531677,0.995604418357491
0.16462418300653595,0.13972764949674363,0.995604013866161
0.16523692810457516,0.13972764949674363,0.995597987748231
0.16523692810457516,0.14031971580817051,0.9955974770082068
0.16584967320261437,0.14031971580817051,0.9955888898121108
0.16584967320261437,0.1409117821195974,0.995586229095138
0.16687091503267973,0.1409117821195974,0.9955737330127896
0.16687091503267973,0.14268798105387803,0.9955653203887675
0.167687908496732,0.14268798105387803,0.995554583645614
0.167687908496732,0.14328004736530492,0.9955520629543728
0.16830065359477125,0.14328004736530492,0.9955493865944308
0.16830065359477125,0.14446417998815866,0.9955462701202475
0.16850490196078433,0.14446417998815866,0.995538585067304
0.16850490196078433,0.14624037892243932,0.9955304366721522
0.1693218954248366,0.14624037892243932,0.9955228116987886
0.1693218954248366,0.14683244523386618,0.9955187715756146
0.16993464052287582,0.14683244523386618,0.9955175881948706
0.16993464052287582,0.14801657785671996,0.9955116258121276
0.1707516339869281,0.14801657785671996,0.9954987567424618
0.1707516339869281,0.1497927767910006,0.9954867767875876
0.17116013071895425,0.1497927767910006,0.9954821406150218
0.17116013071895425,0.15156897572528122,0.9954800459348184
0.17136437908496732,0.15156897572528122,0.9954765760319584
0.17136437908496732,0.1521610420367081,0.9954741904179352
0.1715686274509804,0.1521610420367081,0.9954543206612922
0.1715686274509804,0.152753108348135,0.9954533442796548
0.17401960784313725,0.152753108348135,0.9954352746321772
0.17401960784313725,0.15334517465956188,0.9954319306101976
0.176062091503268,0.15334517465956188,0.995414905024824
0.176062091503268,0.1551213735938425,0.9954128508733286
0.1766748366013072,0.1551213735938425,0.9954091971625808
0.1766748366013072,0.1557134399052694,0.9954079178605496
0.17790032679738563,0.1557134399052694,0.9954005945160496
0.17790032679738563,0.15630550621669628,0.995400467034648
0.17933006535947713,0.15630550621669628,0.9953903654702598
0.17933006535947713,0.15689757252812314,0.9953877494838894
0.1795343137254902,0.15689757252812314,0.9953815971821594
0.1795343137254902,0.15748963883955003,0.995379552481499
0.1801470588235294,0.15748963883955003,0.9953708487950448
0.1801470588235294,0.15808170515097691,0.9953696627856006
0.18075980392156862,0.15808170515097691,0.9953649350074576
0.18075980392156862,0.15926583777383066,0.9953627413046476
0.18178104575163398,0.15926583777383066,0.9953551990193712
0.18178104575163398,0.15985790408525755,0.9953543800552008
0.18198529411764705,0.15985790408525755,0.9953479791966884
0.18198529411764705,0.16044997039668443,0.9953454024831564
0.18259803921568626,0.16044997039668443,0.9953362890401752
0.18259803921568626,0.16104203670811132,0.9953340389078598
0.18341503267973855,0.16104203670811132,0.9953318483408696
0.18341503267973855,0.16222616933096506,0.99532580253675
0.18361928104575165,0.16222616933096506,0.9953254435241154
0.18361928104575165,0.16281823564239195,0.9953250185948072
0.18443627450980393,0.16281823564239195,0.9953211263930116
0.18443627450980393,0.16341030195381884,0.9953210846820184
0.18525326797385622,0.16341030195381884,0.995317450861956
0.18525326797385622,0.1640023682652457,0.995316961631712
0.18647875816993464,0.1640023682652457,0.995306093431505
0.18647875816993464,0.16518650088809947,0.995304363352608
0.18668300653594772,0.16518650088809947,0.9953041849723244
0.18668300653594772,0.16577856719952636,0.9953012565229457
0.1868872549019608,0.16577856719952636,0.9952943317556832
0.1868872549019608,0.16637063351095321,0.9952934098913097
0.18729575163398693,0.16637063351095321,0.9952900153867266
0.18729575163398693,0.1669626998223801,0.9952867614014668
0.18790849673202614,0.1669626998223801,0.9952824727293544
0.18790849673202614,0.167554766133807,0.9952812588245604
0.18852124183006536,0.167554766133807,0.9952711698213909
0.18852124183006536,0.16814683244523387,0.9952700555455668
0.1895424836601307,0.16814683244523387,0.9952536388060156
0.1895424836601307,0.16873889875666073,0.9952517886479086
0.19076797385620914,0.16873889875666073,0.9952419736267308
0.19076797385620914,0.1699230313795145,0.9952373784886412
0.19138071895424835,0.1699230313795145,0.9952337914740208
0.19138071895424835,0.1705150976909414,0.9952330240042606
0.19158496732026145,0.1705150976909414,0.9952295342149944
