precision,recall,threshold,f1
0.26448736998514116,0.9368421052631579,0.9797938710740944,0.41251448435655114
0.2648809523809524,0.9368421052631579,0.9798957195911316,0.4129930394428118
0.26527570789865873,0.9368421052631579,0.9798997625563606,0.413472706155289
0.2656716417910448,0.9368421052631579,0.9799513109459668,0.41395348837174883
0.26606875934230195,0.9368421052631579,0.9799923059428726,0.414435389988014
0.26646706586826346,0.9368421052631579,0.9800142834746216,0.41491841491807
0.26686656671664166,0.9368421052631579,0.9801411350581246,0.41540256709417056
0.2672672672672673,0.9368421052631579,0.9801426772654032,0.4158878504669443
0.26766917293233083,0.9368421052631579,0.9802744217923288,0.4163742690055023
0.2680722891566265,0.9368421052631579,0.9803041512275696,0.4168618266975463
0.2684766214177979,0.9368421052631579,0.9804070285705382,0.41735052754947793
0.2688821752265861,0.9368421052631579,0.98050705719577,0.41784037558650794
0.2692889561270802,0.9368421052631579,0.9806268766817464,0.4183313748527671
0.2696969696969697,0.9368421052631579,0.9806458698157734,0.41882352941141754
0.2701062215477997,0.9368421052631579,0.9806710382771856,0.4193168433447644
0.270516717325228,0.9368421052631579,0.9807457783529274,0.41981132075436917
0.2709284627092846,0.9368421052631579,0.9807528974854364,0.4203069657611633
0.27134146341463417,0.9368421052631579,0.9807727679222966,0.42080378250556194
0.2717557251908397,0.9368421052631579,0.980835342373747,0.4213017751475803
0.27217125382262997,0.9368421052631579,0.9808553259601872,0.42180094786694966
0.2725880551301684,0.9368421052631579,0.9808963347876718,0.42230130486323325
0.27300613496932513,0.9368421052631579,0.9809393431330372,0.422802850355945
0.27342549923195086,0.9368421052631579,0.9811973174826608,0.42330558858466805
0.27384615384615385,0.9368421052631579,0.9812516047807848,0.4238095238091737
0.27426810477657937,0.9368421052631579,0.9813035064938836,0.42431466030954235
0.27469135802469136,0.9368421052631579,0.9813727190387836,0.4248210023862842
0.2751159196290572,0.9368421052631579,0.9813896861924304,0.42532855436046146
0.2755417956656347,0.9368421052631579,0.9814616684550233,0.4258373205738114
0.27596899224806204,0.9368421052631579,0.9815122157270452,0.42634730538887006
0.2748447204968944,0.9315789473684211,0.9815701135040036,0.4244604316543244
0.27527216174183516,0.9315789473684211,0.981575448870554,0.4249699879948459
0.2757009345794392,0.9315789473684211,0.981631718193402,0.4254807692304168
0.27613104524180965,0.9315789473684211,0.981756876022008,0.4259927797830407
0.2765625,0.9315789473684211,0.9817743645459932,0.42650602409603244
0.27543035993740217,0.9263157894736842,0.9819808135783836,0.4246079613989228
0.27586206896551724,0.9263157894736842,0.9821018704806714,0.42512077294650624
0.27629513343799056,0.9263157894736842,0.9821853390331065,0.42563482466711877
0.27672955974842767,0.9263157894736842,0.9822890183296736,0.4261501210650211
0.27716535433070866,0.9263157894736842,0.982358256104952,0.4266666666663121
0.277602523659306,0.9263157894736842,0.9823706288380216,0.4271844660190626
0.27804107424960506,0.9263157894736842,0.9824291246734052,0.427703523693448
0.27848101265822783,0.9263157894736842,0.9824925942646792,0.428223844281883
0.27892234548335976,0.9263157894736842,0.9825432295189016,0.4287454323991571
0.27936507936507937,0.9263157894736842,0.9825756583391048,0.4292682926825707
0.27980922098569155,0.9263157894736842,0.9825840989820864,0.4297924297920734
0.2802547770700637,0.9263157894736842,0.9825865816883615,0.43031784841040127
0.2807017543859649,0.9263157894736842,0.9826991154249622,0.4308445532432171
0.28115015974440893,0.9263157894736842,0.9827100689451058,0.4313725490192506
0.2816,0.9263157894736842,0.9827134817089412,0.43190184049043995
0.28205128205128205,0.9263157894736842,0.9828272020906385,0.4324324324320745
0.2825040128410915,0.9263157894736842,0.9828938001780788,0.43296432964293824
0.2829581993569132,0.9263157894736842,0.9830064206795576,0.4334975369454543
0.28180354267310787,0.9210526315789473,0.9830421101887404,0.431565967940455
0.2806451612903226,0.9157894736842105,0.983095111976878,0.42962962962927054
0.28109854604200324,0.9157894736842105,0.9831384026476148,0.4301606922122488
0.2815533980582524,0.9157894736842105,0.983178968887464,0.43069306930657086
0.2820097244732577,0.9157894736842105,0.983179023381177,0.43122676579889646
0.2824675324675325,0.9157894736842105,0.9832058747054652,0.431761786600136
0.28292682926829266,0.9157894736842105,0.983252677283426,0.43229813664560196
0.28338762214983715,0.9157894736842105,0.983302766599904,0.4328358208951615
0.2838499184339315,0.9157894736842105,0.9833339657456152,0.43337484433338713
0.28431372549019607,0.9157894736842105,0.9834591613616376,0.43391521196971317
0.28314238952536824,0.9105263157894737,0.9834665965746212,0.43196004993721615
0.2836065573770492,0.9105263157894737,0.9834802143386816,0.43249999999963784
0.28407224958949095,0.9105263157894737,0.9835958403540122,0.4330413016266713
0.2845394736842105,0.9105263157894737,0.9836493978131332,0.43358395989938653
0.28500823723228996,0.9105263157894737,0.9836852005017258,0.4341279799243545
0.2854785478547855,0.9105263157894737,0.9837185201049654,0.43467336683380736
0.2859504132231405,0.9105263157894737,0.983746485019237,0.4352201257857997
0.28642384105960267,0.9105263157894737,0.98379669195967,0.4357682619643715
0.28689883913764513,0.9105263157894737,0.9838331486703288,0.43631778057971127
0.287375415282392,0.9105263157894737,0.9838912220090492,0.43686868686832214
0.28618968386023297,0.9052631578947369,0.98392909509488,0.4348925410868663
0.2866666666666667,0.9052631578947369,0.9839414524487669,0.43544303797431816
0.2871452420701169,0.9052631578947369,0.9840049681982797,0.43599493029114256
0.28762541806020064,0.9052631578947369,0.984088242238145,0.43654822334988785
0.288107202680067,0.9052631578947369,0.9841040913237192,0.4371029224901039
0.28859060402684567,0.9052631578947369,0.9841064826392129,0.4376590330785138
0.28907563025210087,0.9052631578947369,0.9841808533256716,0.4382165605091873
0.2895622895622896,0.9052631578947369,0.9841903551497831,0.43877551020371447
0.2900505902192243,0.9052631578947369,0.9842004537184884,0.43933588761138215
0.2905405405405405,0.9052631578947369,0.9843250605581372,0.43989769820935076
0.2910321489001692,0.9052631578947369,0.984470745246423,0.4404609475028328
0.29152542372881357,0.9052631578947369,0.984532096254702,0.4410256410252726
0.2903225806451613,0.9,0.9845599952353092,0.43902439024353357
0.29081632653061223,0.9,0.9846347874784616,0.43958868894564623
0.29131175468483816,0.9,0.984738021702566,0.4401544401540706
0.29180887372013653,0.9,0.984750702404154,0.44072164948416626
0.2923076923076923,0.9,0.9847537353834472,0.44129032258027506
0.2928082191780822,0.9,0.9848314465980584,0.4418604651159086
0.2933104631217839,0.9,0.984877839751012,0.44243208279393714
0.29381443298969073,0.9,0.984887126468232,0.44300518134677913
0.2943201376936317,0.9,0.9849024173024084,0.4435797665365936
0.29482758620689653,0.9,0.9849085980779204,0.4441558441554724
0.29533678756476683,0.9,0.984939641240956,0.4447334200256357
0.2958477508650519,0.9,0.9849837049965664,0.4453124999996275
0.29636048526863085,0.9,0.985069344176484,0.4458930899605138
0.296875,0.9,0.9851238944151184,0.44647519582208134
0.29739130434782607,0.9,0.9851661331232632,0.4470588235290383
0.2979094076655052,0.9,0.985283357324664,0.44764397905721787
0.29842931937172773,0.9,0.9853874965580398,0.4482306684137806
0.29895104895104896,0.9,0.9854169544571691,0.4488188976374209
0.29947460595446584,0.9,0.985435421823682,0.44940867279857405
0.2982456140350877,0.8947368421052632,0.9854930558294333,0.4473684210522566
0.29876977152899825,0.8947368421052632,0.9855632496694218,0.4479578392618118
0.2992957746478873,0.8947368421052632,0.9855633809260056,0.44854881266453195
0.2998236331569665,0.8947368421052632,0.9855881428615304,0.44914134742366624
0.3003533568904594,0.8947368421052632,0.9856324768604858,0.4497354497350734
0.3008849557522124,0.8947368421052632,0.9856327606532682,0.4503311258274379
0.30141843971631205,0.8947368421052632,0.9856503746471889,0.45092838196248763
0.3019538188277087,0.8947368421052632,0.985662618207017,0.4515272244352136
0.302491103202847,0.8947368421052632,0.9856919096749096,0.4521276595740904
0.30124777183600715,0.8894736842105263,0.9857441188943356,0.45006657789576054
0.30178571428571427,0.8894736842105263,0.9857459004358944,0.45066666666628835
0.3023255813953488,0.8894736842105263,0.985761797095202,0.45126835781003516
0.3010752688172043,0.8842105263157894,0.9858095830921858,0.44919786096218783
0.3016157989228007,0.8842105263157894,0.9858441881251618,0.4497991967867692
0.30035971223021585,0.8789473684210526,0.9858498721927332,0.4477211796242852
0.3009009009009009,0.8789473684210526,0.9858779350185932,0.44832214765062667
0.30144404332129965,0.8789473684210526,0.9858819245848514,0.4489247311824154
0.30198915009041594,0.8789473684210526,0.9858928720693448,0.44952893674255345
0.3007246376811594,0.8736842105263158,0.9858961047446476,0.4474393530993494
0.30127041742286753,0.8736842105263158,0.9859115669373466,0.44804318488490885
0.3018181818181818,0.8736842105263158,0.9859127652903612,0.44864864864826703
0.302367941712204,0.8736842105263158,0.9859282321016176,0.44925575101450294
0.3029197080291971,0.8736842105263158,0.9861529899510288,0.44986449864460404
0.30347349177330896,0.8736842105263158,0.986261336104723,0.45047489823570946
0.304029304029304,0.8736842105263158,0.986314472860337,0.45108695652135605
0.30458715596330277,0.8736842105263158,0.9863634356245152,0.4517006802717254
0.30514705882352944,0.8736842105263158,0.9863862896084226,0.4523160762938942
0.30386740331491713,0.868421052631579,0.9864489382125888,0.4502046384716487
0.3044280442804428,0.868421052631579,0.986495529487879,0.4508196721307631
0.3031423290203327,0.8631578947368421,0.9864984204822778,0.4487004103963321
0.3037037037037037,0.8631578947368421,0.98650043564115,0.44931506849276553
0.3042671614100185,0.8631578947368421,0.986511382904674,0.44993141289399036
0.3048327137546468,0.8631578947368421,0.9865286916201672,0.45054945054906476
0.3054003724394786,0.8631578947368421,0.986566360601468,0.4511691884452811
0.30597014925373134,0.8631578947368421,0.9866007812473436,0.45179063360842897
0.30654205607476637,0.8631578947368421,0.9866538221148864,0.45241379310306146
0.30711610486891383,0.8631578947368421,0.9866615694431856,0.45303867403276205
0.3076923076923077,0.8631578947368421,0.9867339643247528,0.4536652835404147
0.3082706766917293,0.8631578947368421,0.986752026858764,0.4542936288084764
0.3088512241054614,0.8631578947368421,0.9868011637736444,0.45492371705925116
0.30754716981132074,0.8578947368421053,0.9868263952790186,0.45277777777738926
0.30812854442344045,0.8578947368421053,0.9868624428270864,0.4534075104307655
0.3068181818181818,0.8526315789473684,0.9869002778058432,0.45125348189376113
0.30740037950664134,0.8526315789473684,0.9869591896675408,0.4518828451878949
0.30798479087452474,0.8526315789473684,0.9869897216064124,0.452513966480057
0.30857142857142855,0.8526315789473684,0.9870109103318464,0.45314685314646286
0.30916030534351147,0.8526315789473684,0.9870237106943957,0.4537815126046514
0.30975143403441685,0.8526315789473684,0.9870553875440112,0.4544179523137746
0.3103448275862069,0.8526315789473684,0.9870555112363872,0.45505617977488966
0.30902111324376197,0.8473684210526315,0.9871015711340344,0.4528832630094536
0.3096153846153846,0.8473684210526315,0.9871425377928332,0.4535211267601713
0.31021194605009633,0.8473684210526315,0.9871474104439136,0.45416078984445957
0.3088803088803089,0.8421052631578947,0.9871533484075043,0.45197740112955076
0.30947775628626695,0.8421052631578947,0.987213211627152,0.45261669024005957
0.31007751937984496,0.8421052631578947,0.987246443310078,0.45325779036787844
0.3106796116504854,0.8421052631578947,0.9872972849381548,0.4539007092194644
0.311284046692607,0.8421052631578947,0.9873137370670986,0.4545454545450604
